Date,Day of week,Week of year,北海道D,東北D,東京D,中部D,北陸D,関西D,中国D,四国D,九州D,沖縄D,１０エリア計
2024/1/10 18:00,Monday,3,4696,12327,41046,19243,4002.5,21086.275,8486.003,3845,12310,888.7,127930.478
2024/1/10 19:00,Monday,3,4566,11900,40349,18712,3877.8,20502.642,8282.967,3719,12124,896.3,124929.709
2024/1/10 20:00,Monday,3,4466,11513,39333,18240,3770.4,19841.265,8019.37,3576,11686,870.4,121315.435
2024/1/10 21:00,Monday,3,4345,11010,37560,17682,3621,19093.232,7616.829,3355,11052,835.7,116170.761
2024/1/10 22:00,Monday,3,4110,10312,35315,16747,3534.6,18048.623,7130.076,3078,10489,774.6,109538.899
2024/1/10 23:00,Monday,3,4171,10113,32817,16071,3490.9,16959.645,6902.361,2939,9831,720.9,104015.806
2024/1/11 0:00,Tuesday,3,4114,9869,30200,15137,3410.6,15830.888,6752.58,2802,9145,672.7,97933.768
2024/1/11 1:00,Tuesday,3,4254,9984,28967,14788,3472.9,15393.975,6804.825,2827,9111,654.5,96257.2
2024/1/11 2:00,Tuesday,3,4406,10205,28660,14789,3661.9,15609.628,7127.587,2995,9543,671,97668.115
2024/1/11 3:00,Tuesday,3,4520,10319,28610,14842,3734.8,15655.289,7456.533,3181,10047,701.7,99067.322
2024/1/11 4:00,Tuesday,3,4601,10568,29098,14775,3730.1,15531.697,7589.024,3268,10388,715.7,100264.521
2024/1/11 5:00,Tuesday,3,4600,11009,31036,15229,3695.9,15792.08,7735.817,3328,10678,720,103823.797
2024/1/11 6:00,Tuesday,3,4602,11722,35441,16712,3812.9,17260.321,8278.648,3467,11303,745.7,113344.569
2024/1/11 7:00,Tuesday,3,4581,12011,39824,18363,3905.3,19248.275,8756.062,3679,11930,797.4,123095.037
2024/1/11 8:00,Tuesday,3,4764,12670,43610,20612,4126.7,21453.369,9218.107,4120,12188,828.8,133590.976
2024/1/11 9:00,Tuesday,3,4817,12878,45572,21623,4270.1,22389.381,8797.527,4002,11603,862.7,136814.708
2024/1/11 10:00,Tuesday,3,4684,12291,44681,21056,4151.2,21619.511,7899.308,3724,11199,863.9,132168.919
2024/1/11 11:00,Tuesday,3,4520,11969,43599,20413,4031.3,20929.579,7542.382,3570,11041,863.7,128478.961
2024/1/11 12:00,Tuesday,3,4237,11183,42349,19033,3711,19440.924,6957.075,3309,10637,806.2,121663.199
2024/1/11 13:00,Tuesday,3,4345,11319,42882,19381,3751,19459.271,7108.508,3357,10811,843.8,123257.579
2024/1/11 14:00,Tuesday,3,4373,11090,42237,19194,3701.7,18876.396,7112.766,3274,10805,839.8,121503.662
2024/1/11 15:00,Tuesday,3,4431,11211,42534,18884,3679,18918.595,7359.338,3283,10561,823.7,121684.633
2024/1/11 16:00,Tuesday,3,4573,11902,43778,19316,3780.1,19667.386,7965.95,3481,10911,846.2,126220.636
2024/1/11 17:00,Tuesday,3,4614,12364,45020,19727,3844.9,20447.97,8158.053,3639,11553,851.1,130219.023
2024/1/11 18:00,Tuesday,3,4548,12402,45033,19663,3869.9,20547.976,8330.816,3773,12039,900.7,131107.392
2024/1/11 19:00,Tuesday,3,4354,12024,44331,19250,3788.3,20111.893,8189.902,3694,11915,901.1,128559.195
2024/1/11 20:00,Tuesday,3,4259,11674,43312,18928,3696.7,19645.497,8031.373,3573,11584,881.2,125584.77
2024/1/11 21:00,Tuesday,3,4116,11153,41361,18344,3567.7,19088.317,7683.355,3398,11049,839.4,120599.772
2024/1/11 22:00,Tuesday,3,3891,10455,38758,17400,3484.7,18084.918,7185.698,3139,10516,774.4,113688.716
2024/1/11 23:00,Tuesday,3,3971,10267,36031,16864,3419.2,17223.79,6936.111,3037,9940,721.9,108411.001
2024/1/12 0:00,Wednesday,3,3876,9946,33207,15997,3273.8,16115.752,6697.435,2938,9285,672.7,102008.687
2024/1/12 1:00,Wednesday,3,4037,10009,31728,15599,3305.9,15653.056,6630.277,2957,9173,650.1,99742.333
2024/1/12 2:00,Wednesday,3,4209,10177,31237,15586,3456.5,15870.941,6928.753,3101,9549,668.9,100784.094
2024/1/12 3:00,Wednesday,3,4327,10281,31000,15573,3509.1,15897.498,7218.173,3211,9991,701.6,101709.371
2024/1/12 4:00,Wednesday,3,4322,10469,31398,15383,3477.4,15785.51,7314.277,3237,10260,716.1,102362.287
2024/1/12 5:00,Wednesday,3,4277,10870,33776,16020,3460.8,16075.71,7372.571,3249,10450,716.2,106267.281
2024/1/12 6:00,Wednesday,3,4306,11498,38821,17759,3562.6,17770.478,7842.83,3389,10962,740.8,116651.708
2024/1/12 7:00,Wednesday,3,4282,11726,42937,19376,3655.8,19709.153,8178.592,3583,11619,789.9,125856.445
2024/1/12 8:00,Wednesday,3,4579,12513,44905,21160,3944.9,21789.254,8783.202,3967,12065,818.3,134524.656
2024/1/12 9:00,Wednesday,3,4674,12828,44495,21597,4169.4,22536.903,8690.685,3971,11724,844.9,135530.888
2024/1/12 10:00,Wednesday,3,4503,12362,42189,20682,4170.4,21537.164,8344.851,3768,11483,861.9,129901.315
2024/1/12 11:00,Wednesday,3,4351,12183,40413,19945,4142.9,20774.571,8035.306,3700,11524,843.9,125912.677
2024/1/12 12:00,Wednesday,3,4118,11540,38029,18359,3933.7,19333.54,7539.103,3525,11006,845.2,118228.543
2024/1/12 13:00,Wednesday,3,4197,11774,38121,19015,4028,19653.398,7542.091,3584,10923,882.3,119719.789
2024/1/12 14:00,Wednesday,3,4189,11794,37699,18639,3996.6,19392.511,7463.34,3486,10793,877.3,118329.751
2024/1/12 15:00,Wednesday,3,4357,11859,37801,18444,3940.6,19256.342,7559.974,3441,10767,851.7,118277.616
2024/1/12 16:00,Wednesday,3,4517,12308,38876,18871,3969.3,19641.228,7786.746,3504,11063,826.2,121362.474
2024/1/12 17:00,Wednesday,3,4611,12304,40400,19025,3895.3,20039.796,7896.432,3564,11546,823.9,124105.428
2024/1/12 18:00,Wednesday,3,4547,12218,40448,18712,3812.5,19895.528,8041.52,3613,11887,867.7,124042.248
2024/1/12 19:00,Wednesday,3,4444,11757,39679,18122,3679.1,19447.257,7808.476,3515,11679,877.6,121008.433
2024/1/12 20:00,Wednesday,3,4359,11394,38666,17770,3565.9,18850.229,7565.09,3402,11293,859.2,117724.419
2024/1/12 21:00,Wednesday,3,4274,10894,37101,17133,3453.1,18106.749,7238.526,3211,10780,822.9,113014.275
2024/1/12 22:00,Wednesday,3,4058,10345,35307,16428,3391.4,17180.733,6892.102,2970,10254,791.8,107618.035
2024/1/12 23:00,Wednesday,3,4122,10106,33240,15686,3316.1,16289.37,6624.633,2865,9735,759.3,102743.403
2024/1/13 0:00,Thursday,3,4027,9874,30779,14674,3200,15242.001,6440.755,2740,9082,714.9,96773.656
2024/1/13 1:00,Thursday,3,4134,9887,29481,14282,3251.2,14801.077,6501.354,2745,9020,693.9,94796.531
2024/1/13 2:00,Thursday,3,4266,9994,28973,14283,3398.1,15121.693,6832.821,2920,9400,710.9,95899.514
2024/1/13 3:00,Thursday,3,4358,10090,28755,14256,3512,15212.323,7054.896,3085,9901,742.7,96966.919
2024/1/13 4:00,Thursday,3,4406,10174,28841,14069,3465.7,15029.278,7072.21,3131,10040,752.6,96980.788
2024/1/13 5:00,Thursday,3,4365,10307,29714,13835,3376.3,14756.273,7021.646,3088,10082,738.6,97283.819
2024/1/13 6:00,Thursday,3,4357,10478,31906,14154,3295.3,15125.221,7122.38,2986,10127,729.8,100280.701
2024/1/13 7:00,Thursday,3,4247,10669,34431,14799,3276,16283.122,7310.944,3070,10574,762.1,105422.166
2024/1/13 8:00,Thursday,3,4341,11182,36270,15665,3482.4,17784.864,7608.151,3367,10707,804,111211.415
2024/1/13 9:00,Thursday,3,4322,11288,36175,15805,3623.8,18258.009,7270.677,3235,9978,835,110790.486
2024/1/13 10:00,Thursday,3,4138,11093,34973,15368,3654.7,17901.035,6799.485,3077,9605,844.8,107454.02
2024/1/13 11:00,Thursday,3,3961,10863,34227,15104,3640.5,17797.594,6501.739,3044,9626,863.8,105628.633
2024/1/13 12:00,Thursday,3,3754,10482,33942,15029,3646.4,17498.971,6278.801,2980,9351,854.4,103816.572
2024/1/13 13:00,Thursday,3,3724,10408,34083,15001,3725.3,17503.663,6312.779,2948,9268,853.2,103826.942
2024/1/13 14:00,Thursday,3,3812,10378,34068,15234,3806.8,17396.013,6400.304,2860,8788,847.6,103590.717
2024/1/13 15:00,Thursday,3,4057,10756,35183,15341,3816.1,17578.266,6663.944,2911,8779,828.9,105914.21
2024/1/13 16:00,Thursday,3,4247,11190,37748,15895,3882.5,18159.733,6975.743,3042,9352,824.8,111316.776
2024/1/13 17:00,Thursday,3,4396,11802,40364,16870,3945.6,19325.855,7411.555,3255,10389,822.3,118581.31
2024/1/13 18:00,Thursday,3,4387,11727,41283,17195,3939.6,19686.844,7651.524,3373,11064,871.4,121178.368
2024/1/13 19:00,Thursday,3,4293,11445,40904,17066,3828.6,19528.199,7605.318,3321,10964,875.7,119830.817
2024/1/13 20:00,Thursday,3,4262,11095,40035,16841,3699.2,19226.816,7407.554,3252,10850,866.2,117534.77
2024/1/13 21:00,Thursday,3,4189,10604,38330,16220,3564.7,18460.188,7121.777,3112,10432,829.5,112863.165
2024/1/13 22:00,Thursday,3,4009,10042,36202,15357,3458.3,17414.928,6759.173,2920,10043,777.8,106983.201
2024/1/13 23:00,Thursday,3,4079,9833,34329,14915,3446,16656.964,6480.752,2856,9663,748.4,103007.116
2024/1/14 0:00,Friday,3,4058,9549,31925,14269,3363.7,15697.245,6390.94,2819,9294,705.3,98071.185
2024/1/14 1:00,Friday,3,4196,9612,30611,14012,3415.7,15329.383,6437.5,2892,9231,683.1,96419.683
2024/1/14 2:00,Friday,3,4329,9705,29881,13958,3555.1,15438.458,6713.163,3076,9703,699,97057.721
2024/1/14 3:00,Friday,3,4416,9739,29406,13918,3627.5,15484.802,7013.977,3211,10091,726.4,97633.679
2024/1/14 4:00,Friday,3,4426,9724,29154,13797,3586.7,15196.633,7092.292,3211,10272,729.8,97189.425
2024/1/14 5:00,Friday,3,4330,9710,29998,13761,3484.8,14868.039,7055.849,3114,10178,707.6,97207.288
2024/1/14 6:00,Friday,3,4215,9742,32093,14291,3410.7,15151.075,7084.771,3013,10087,688.2,99775.746
2024/1/14 7:00,Friday,3,3967,9836,34905,15228,3383.8,16244.83,7367.272,3082,10375,711.1,105100.002
2024/1/14 8:00,Friday,3,3959,9872,36734,16047,3498.9,17361.364,7563.358,3243,10436,751.6,109466.222
2024/1/14 9:00,Friday,3,3998,9788,36111,15836,3591,17426.365,6997.771,3040,9712,779.8,107279.936
2024/1/14 10:00,Friday,3,4003,9470,34308,14907,3480.6,16954.416,6201.505,2851,9226,763.6,102165.121
2024/1/14 11:00,Friday,3,3978,9234,32703,14067,3268.8,16261.169,5789.48,2754,9289,733.24,98077.689
2024/1/14 12:00,Friday,3,3895,9028,31650,13572,3080.4,15720.087,5698.18,2698,8958,738.636,95038.303
2024/1/14 13:00,Friday,3,3840,8807,30769,12979,2902.3,15274.783,5571.061,2599,8583,751.037,92076.181
2024/1/14 14:00,Friday,3,3776,8699,30578,12873,2801.4,15032.176,5551.682,2511,8264,767.7,90853.958
2024/1/14 15:00,Friday,3,3849,8901,31434,13054,2785.3,15120.154,5881.705,2566,8181,763,92535.159
2024/1/14 16:00,Friday,3,3973,9559,33416,13756,2930.1,15992.027,6407.207,2768,8626,761.8,98189.134
2024/1/14 17:00,Friday,3,4160,10413,36683,15366,3209.9,17674.715,7012.633,3071,9808,771,108169.248
2024/1/14 18:00,Friday,3,4215,10577,37864,16020,3320.1,18305.712,7520,3263,10605,826.5,112516.312
2024/1/14 19:00,Friday,3,4226,10472,37747,16040,3291.7,18286.853,7494.536,3269,10581,832,112240.089
2024/1/14 20:00,Friday,3,4221,10215,37108,15860,3217.9,18004.741,7316.81,3214,10372,815,110344.451
2024/1/14 21:00,Friday,3,4215,9757,35604,15308,3084.6,17350.019,7105.289,3064,9985,785.2,106258.108
2024/1/14 22:00,Friday,3,4006,9093,33251,14316,2943.5,16270.274,6713.285,2836,9325,731.9,99485.959
2024/1/14 23:00,Friday,3,4103,8957,31121,13846,2878.7,15405.394,6337.859,2764,8784,685.9,94882.853
2024/1/15 0:00,Saturday,3,4075,8748,28934,13267,2793.4,14445.489,6180.958,2676,8282,640.7,90042.547
2024/1/15 1:00,Saturday,3,4174,8910,27924,13056,2890.8,13878.524,6266.293,2696,8321,623.2,88739.817
2024/1/15 2:00,Saturday,3,4284,9170,27648,13148,3100.7,14100.038,6482.011,2834,8777,640.8,90184.549
2024/1/15 3:00,Saturday,3,4414,9456,27678,13241,3293.3,14276.473,6830.775,2948,9262,672.4,92071.948
2024/1/15 4:00,Saturday,3,4491,9857,28237,13254,3376.1,14284.711,6824.852,2987,9475,684,93470.663
2024/1/15 5:00,Saturday,3,4539,10552,30461,13894,3465.1,14535.983,7025.783,3009,9599,679.8,97760.666
2024/1/15 6:00,Saturday,3,4576,11228,35067,15599,3641.1,16127.267,7352.752,3135,10068,704.1,107498.219
2024/1/15 7:00,Saturday,3,4574,11669,38951,17639,3757.5,18309.41,7866.501,3375,10760,751.8,117653.211
2024/1/15 8:00,Saturday,3,4745,12709,41869,19853,4110.7,20795.685,8513.401,3861,11519,788.6,128764.386
2024/1/15 9:00,Saturday,3,4761,13043,42217,20561,4335.2,22104.097,8615.408,3962,11628,830.2,132056.905
2024/1/15 10:00,Saturday,3,4623,12809,40638,20157,4310.4,21683.088,8193.95,3908,11049,871.4,128242.838
2024/1/15 11:00,Saturday,3,4491,12715,39501,19777,4311.3,21420.424,8066.362,3854,10792,858.7,125786.786
2024/1/15 12:00,Saturday,3,4318,12252,37778,18334,4125.3,20333.335,7598.804,3636,10187,801.5,119363.939
2024/1/15 13:00,Saturday,3,4612,12542,38297,19191,4241.8,20900.297,7753.801,3700,10456,858,122551.898
2024/1/15 14:00,Saturday,3,4736,12563,38519,19330,4245.7,20749.473,7593.655,3601,10252,874.3,122464.128
2024/1/15 15:00,Saturday,3,4934,12901,39539,19356,4255.4,20725.663,7808.93,3573,10319,844.9,124256.893
2024/1/15 16:00,Saturday,3,4901,13325,41729,20078,4318.2,21330.02,8142.789,3640,10742,840.9,129046.909
2024/1/15 17:00,Saturday,3,4907,13616,43675,20374,4335,21768.108,8279.423,3686,11367,842.5,132850.031
2024/1/15 18:00,Saturday,3,4804,13492,43918,20327,4327.9,21727,8448.47,3777,11899,889.2,133609.57
2024/1/15 19:00,Saturday,3,4634,13088,43152,19744,4243.9,21179.076,8180.61,3671,11759,884.2,130535.786
2024/1/15 20:00,Saturday,3,4554,12606,42048,19258,4155.7,20515.387,7998.845,3530,11481,856.7,127003.632
2024/1/15 21:00,Saturday,3,4499,12052,40072,18498,4025.6,19722.56,7654.331,3331,10982,817.3,121653.791
2024/1/15 22:00,Saturday,3,4297,11277,37650,17679,3902.6,18490.09,7208.248,3072,10445,786.4,114807.338
2024/1/15 23:00,Saturday,3,4382,11086,35111,16991,3850.3,17441.562,6817.232,2950,9814,733.6,109176.694
2024/1/16 0:00,Sunday,4,4324,10674,32446,16097,3715.5,16218.467,6533.467,2821,9291,694.6,102815.034
2024/1/16 1:00,Sunday,4,4441,10830,31146,15789,3822,15683.299,6533.673,2851,9243,678.5,101017.472
2024/1/16 2:00,Sunday,4,4565,11008,30702,15830,3960.3,15803.248,6866.858,3015,9771,694,102215.406
2024/1/16 3:00,Sunday,4,4682,11128,30640,15762,4058.6,15917.852,7298.987,3185,10236,721.1,103629.539
2024/1/16 4:00,Sunday,4,4760,11414,31033,15598,4048.3,15918.573,7393.696,3258,10507,739.4,104669.969
2024/1/16 5:00,Sunday,4,4793,11954,33373,16139,4060.6,16181.37,7520.71,3297,10834,738.1,108890.78
2024/1/16 6:00,Sunday,4,4885,12701,38399,17981,4212.3,17994.056,8022.482,3432,11522,758,119906.838
2024/1/16 7:00,Sunday,4,4821,12979,42483,19748,4263.3,20232.06,8520.329,3632,12256,794.5,129729.189
2024/1/16 8:00,Sunday,4,5065,13713,45129,21646,4644.1,22481.376,8875.143,4039,12591,820.7,139004.319
2024/1/16 9:00,Sunday,4,5215,14229,45658,22295,4878.3,23456.528,8742.996,4031,11967,840.1,141312.924
2024/1/16 10:00,Sunday,4,5137,13908,44829,21615,4807.6,22959.836,8335.149,3898,11278,844.1,137611.685
2024/1/16 11:00,Sunday,4,5033,13695,43898,21159,4683.6,22466.297,8112.102,3830,10991,836,134703.999
2024/1/16 12:00,Sunday,4,4777,13009,42083,19930,4456.2,21232.669,7490.801,3621,10389,819.8,127808.47
2024/1/16 13:00,Sunday,4,4772,13339,42452,20512,4532.4,21551.891,7656.717,3651,10542,841.6,129850.608
2024/1/16 14:00,Sunday,4,4797,13334,42422,20404,4526.6,21289.965,7503.691,3518,10283,827.1,128905.356
2024/1/16 15:00,Sunday,4,4913,13535,43036,20227,4465.2,21214.076,7728.241,3472,10137,826.2,129553.717
2024/1/16 16:00,Sunday,4,4832,13675,44984,20787,4499.4,21782.564,8210.188,3631,10616,835.8,133852.952
2024/1/16 17:00,Sunday,4,4865,13755,46748,21127,4445,22303.754,8420.07,3770,11351,835.6,137620.424
2024/1/16 18:00,Sunday,4,4810,13492,46689,21063,4379.9,22183.191,8696.064,3914,11917,886.3,138030.455
2024/1/16 19:00,Sunday,4,4692,13053,45713,20512,4235,21553.768,8525.604,3840,11862,887.5,134873.872
2024/1/16 20:00,Sunday,4,4593,12385,44364,19921,4129.6,20891.181,8387.727,3724,11551,864.2,130810.708
2024/1/16 21:00,Sunday,4,4454,11728,42075,19212,3974.7,19961.61,8025.705,3546,11097,822.8,124896.815
2024/1/16 22:00,Sunday,4,4212,10840,39207,18155,3845,18767.502,7529.547,3286,10561,767.6,117170.649
2024/1/16 23:00,Sunday,4,4232,10459,36373,17411,3843.5,17708.423,7226.059,3202,10062,721.1,111238.082
2024/1/17 0:00,Monday,4,4166,9974,33371,16434,3724.3,16642.238,7074.352,3146,9559,674.6,104765.49
2024/1/17 1:00,Monday,4,4290,10007,31801,16012,3776.4,16264.273,7139.336,3195,9549,650.9,102684.909
2024/1/17 2:00,Monday,4,4397,10132,31201,16079,3937,16448.193,7470.438,3347,9945,666.7,103623.331
2024/1/17 3:00,Monday,4,4493,10227,30922,16011,4010.6,16526.942,7583.349,3436,10345,696.4,104251.291
2024/1/17 4:00,Monday,4,4565,10323,31450,15937,3985.6,16453.547,7691.514,3449,10549,711.1,105114.761
2024/1/17 5:00,Monday,4,4530,10770,33789,16548,4018.8,16816.559,7901.557,3482,10794,711.2,109361.116
2024/1/17 6:00,Monday,4,4591,11351,38782,18419,4192.6,18674.125,8633.189,3718,11518,725.1,120604.014
2024/1/17 7:00,Monday,4,4535,11575,42886,20046,4273,20709.826,9108.396,3952,12265,777.6,130127.822
2024/1/17 8:00,Monday,4,4778,12193,44895,21863,4495.4,22289.28,9583.019,4288,12420,814.1,137618.799
2024/1/17 9:00,Monday,4,4830,12180,44597,21945,4592.3,22664.194,9156.72,4072,11700,866.9,136604.114
2024/1/17 10:00,Monday,4,4772,11716,42650,20810,4408.7,21740.84,8153.349,3806,11210,880.2,130147.089
2024/1/17 11:00,Monday,4,4567,11419,41009,19836,4228.5,20868.524,7684.761,3664,10863,819.5,124959.285
2024/1/17 12:00,Monday,4,4218,10712,38646,18163,3875.2,19497.399,7094.441,3436,10289,814.2,116745.24
2024/1/17 13:00,Monday,4,4239,10930,38782,18508,3875.6,19627.589,7384.885,3494,10229,799.9,117869.974
2024/1/17 14:00,Monday,4,4186,10812,38270,18222,3781.9,19254.673,7717.825,3511,10069,825.8,116650.198
2024/1/17 15:00,Monday,4,4266,10809,38509,18106,3742.3,19538.113,7791.315,3462,9885,837.7,116946.428
2024/1/17 16:00,Monday,4,4408,11359,39937,18563,3847.9,20324.78,8050.4,3553,10323,832.9,121198.98
2024/1/17 17:00,Monday,4,4480,11703,41707,19135,3908.2,20754.918,8226.482,3664,10790,821.4,125190
2024/1/17 18:00,Monday,4,4407,11656,42142,19204,3899.6,20694.705,8338.782,3732,11159,859.8,126092.887
2024/1/17 19:00,Monday,4,4325,11425,41665,18777,3787,20106.725,8051.453,3615,11012,859.6,123623.778
2024/1/17 20:00,Monday,4,4196,11096,40778,18290,3669,19407.605,7791.552,3481,10597,840.6,120146.757
2024/1/17 21:00,Monday,4,4078,10566,38823,17641,3535,18591.327,7409.548,3266,10137,800.4,114847.275
2024/1/17 22:00,Monday,4,3877,9934,36285,16747,3390.9,17581.431,6920.59,3007,9700,750.7,108193.621
2024/1/17 23:00,Monday,4,3951,9732,33565,16077,3329.5,16468.112,6558.635,2882,9189,706.9,102459.147
2024/1/18 0:00,Tuesday,4,3865,9449,30934,15129,3222.2,15250.028,6347.038,2750,8602,662.8,96211.066
2024/1/18 1:00,Tuesday,4,4014,9473,29575,14690,3304.7,14736.577,6445.897,2789,8568,641.6,94237.774
2024/1/18 2:00,Tuesday,4,4159,9660,29191,14710,3479.1,14976.539,6661.045,2972,8986,655.5,95450.184
2024/1/18 3:00,Tuesday,4,4338,9832,29115,14719,3565.9,15196.759,7036.375,3142,9471,685.7,97101.734
2024/1/18 4:00,Tuesday,4,4405,9966,29611,14718,3573.8,15166.435,7181.567,3183,9677,694.5,98176.302
2024/1/18 5:00,Tuesday,4,4425,10329,31721,15175,3555.6,15416.262,7192.461,3191,9714,692.2,101411.523
2024/1/18 6:00,Tuesday,4,4495,10840,36244,16560,3635.7,16781.404,7447.944,3268,9938,714.4,109924.448
2024/1/18 7:00,Tuesday,4,4447,11182,39919,17981,3697.9,18607.268,7835.785,3442,10391,755.2,118258.153
2024/1/18 8:00,Tuesday,4,4643,12117,42341,20034,3974,20925.64,8481.14,3898,10724,807.9,127945.68
2024/1/18 9:00,Tuesday,4,4677,12356,43127,20851,4181.5,22158.642,8572.612,3953,10822,871.9,131570.654
2024/1/18 10:00,Tuesday,4,4493,11919,40742,20427,4145.8,22067.985,8358.258,3872,10728,853.6,127606.643
2024/1/18 11:00,Tuesday,4,4387,11614,39947,19961,4100,21674.874,8151.459,3775,10688,872.6,125170.933
2024/1/18 12:00,Tuesday,4,4185,10974,38426,18775,3897.3,20681.776,7771.61,3536,10319,843.1,119408.786
2024/1/18 13:00,Tuesday,4,4220,11207,39078,19519,4002.4,21193.404,7859.517,3639,10589,864,122171.321
2024/1/18 14:00,Tuesday,4,4261,11105,38067,19481,3978.3,20986.754,7747.357,3573,10520,863.4,120582.811
2024/1/18 15:00,Tuesday,4,4404,11163,37358,19205,3923.6,20743.218,7714.152,3531,10398,853.9,119293.87
2024/1/18 16:00,Tuesday,4,4571,11515,38622,19491,3943.1,20811.739,7900.278,3585,10647,870,121956.117
2024/1/18 17:00,Tuesday,4,4592,11561,39910,19353,3872.8,20694.376,7979.633,3578,10939,843.9,123323.709
2024/1/18 18:00,Tuesday,4,4529,11397,39852,19009,3809.8,20345.309,7916.884,3574,11067,870.6,122370.593
2024/1/18 19:00,Tuesday,4,4391,11008,39124,18221,3660.8,19632.356,7581.092,3423,10667,862.1,118570.348
2024/1/18 20:00,Tuesday,4,4264,10582,38067,17670,3531.6,18895.391,7346.338,3289,10221,837.4,114703.729
2024/1/18 21:00,Tuesday,4,4157,10035,36212,16955,3390.3,18160.129,7089.792,3061,9695,793.6,109548.821
2024/1/18 22:00,Tuesday,4,3926,9429,33995,16130,3283.3,17004.626,6625.445,2834,9241,739.2,103207.571
2024/1/18 23:00,Tuesday,4,3955,9177,31453,15414,3211.6,15857.199,6349.199,2738,8813,699.7,97667.698
2024/1/19 0:00,Wednesday,4,3970,8844,28891,14420,3081.6,14641.775,6136.67,2607,8285,659,91536.045
2024/1/19 1:00,Wednesday,4,4115,8955,27624,14005,3171.7,14240.269,6098.75,2643,8234,639.6,89726.319
2024/1/19 2:00,Wednesday,4,4237,9265,27310,13993,3373.8,14564.42,6363.731,2808,8710,650.7,91275.651
2024/1/19 3:00,Wednesday,4,4362,9506,27293,14137,3513.5,14768.306,6726.896,2951,9203,677.3,93138.002
2024/1/19 4:00,Wednesday,4,4414,9722,27719,14184,3537.7,14767.288,6793.148,3009,9374,691,94211.136
2024/1/19 5:00,Wednesday,4,4406,10105,29444,14459,3528.6,14893.306,6786.623,2967,9352,685.7,96627.229
2024/1/19 6:00,Wednesday,4,4458,10598,33048,15689,3570.7,15975.201,7027.242,2997,9567,711.8,103641.943
2024/1/19 7:00,Wednesday,4,4412,10884,36252,16936,3619.1,17598.841,7315.827,3198,10162,781.2,111158.968
2024/1/19 8:00,Wednesday,4,4557,11682,39084,18732,3891.1,19527.55,8072.205,3654,10792,844.1,120835.955
2024/1/19 9:00,Wednesday,4,4520,11934,39869,19326,4112,20897.201,8226.835,3824,11091,915.1,124715.136
2024/1/19 10:00,Wednesday,4,4334,11588,38499,18779,4070.9,20710.522,7984.512,3770,11044,929.2,121709.134
2024/1/19 11:00,Wednesday,4,4201,11396,37521,18246,4024.9,20150.184,7881.568,3770,10932,968.1,119090.752
2024/1/19 12:00,Wednesday,4,3919,10820,35713,16631,3755.1,19051.378,7392.937,3530,10686,951.4,112449.815
